# 60000 /scratch/04709/vantaj94/Reports_2020-02-17/VS2_Tar5_LR15_Sd1.report
# Layered model 57818: value=0.173894
9
0.96338479597715509506 187.85994128557456406 99.162192922188779676 2000
1.5097342054178126691 201.41128429701171854 102.16690652992402022 2000
1.5977518447532577106 229.22482926186793861 103.18857559522325573 2000
2.4600973768744847092 334.55988150764369493 178.36398861793642823 2000
5.5660496123815876857 455.44553513802287625 191.23033774010201569 2000
4.4818194690656341095 518.33950314392757264 257.74960330174184264 2000
5.9242786093636077283 613.8717705289989226 284.71591462306503217 2000
12.334414662544858743 1244.2143358095074746 372.46788725111838403 2000
0 1762.5574572013624675 376.19256612362960368 2000
# Layered model 52876: value=0.184032
9
0.70067371707001668835 282.49483210984561765 94.34942407330342462 2000
0.97701520439292888209 315.1705422814876556 96.245847497176825414 2000
2.2343379466136301659 380.76035304640686263 100.1538148514106723 2000
0.98190288192342523033 412.3089015336167904 139.08260969076923175 2000
6.3891771931958158959 437.67420725009782245 178.36398861793642823 2000
3.139867590329194158 749.04022020470824827 185.60628179541902227 2000
11.187670476820365195 1019.6889788270731287 293.34309155205852448 2000
23.251673631061787972 1307.6817714142887326 343.96784478984136513 2000
0 1780.1830317733758875 379.95449178486586561 2000
# Layered model 51345: value=0.187884
9
0.86350464173037588811 166.7161593522404246 97.20830597214859381 2000
0.67047315184930267318 282.49483210984561765 100.1538148514106723 2000
2.744548378381196585 355.14205580304667365 104.22046135117548715 2000
1.5753355446894961034 376.99044856079888177 166.3633124935273031 2000
7.115778759755595928 887.09165206499551459 181.94910478915696217 2000
1.3105323290643404732 941.66566409692381967 222.01248544117834172 2000
7.1307698507796928311 951.08232073789292826 265.55967403138799909 2000
19.034348824678424705 1029.8858686153439521 314.50349874932521743 2000
0 1548.6933167115525976 376.19256612362960368 2000
# Layered model 59471: value=0.188157
9
0.68006700669999997633 263.4880302703139705 95.29291831403645574 2000
0.73653574933126864099 291.05470801760606037 96.245847497176825414 2000
2.124904134046903259 400.18295773139772109 99.162192922188779676 2000
1.2559931099218286654 450.93617340398304805 127.16876889948638052 2000
5.83169713470127693 523.52289817536689043 173.1183300976476005 2000
6.4519955189313993316 589.91870551123383848 215.4831310861373197 2000
5.1991201323411253554 705.62977045760726469 293.34309155205852448 2000
26.582005855433362029 803.07250023148708351 343.96784478984136513 2000
0 1388.1305509298781544 387.59157706974167468 2000
# Layered model 49152: value=0.191534
9
0.76631652531648608573 258.29627513999997745 95.29291831403645574 2000
0.54189235280059433464 282.49483210984561765 98.180389031870078043 2000
2.6038179899594950939 315.1705422814876556 100.1538148514106723 2000
1.1301938472781754008 613.8717705289989226 146.17722057913411504 2000
6.6990256149936593388 626.21059311663179869 174.84951339862408304 2000
1.5781286696515905987 734.28116871356564843 211.23726211757403348 2000
8.9609377859738010841 1082.4203983706943291 257.74960330174184264 2000
13.612829804399442679 1595.6202729012293275 327.27360195757785277 2000
0 1870.9902574113059472 365.12879840321380698 2000
# Layered model 58013: value=0.199132
9
0.85495509082215437324 218.09955979018278072 96.245847497176825414 2000
1.5216636590853800381 229.22482926186793861 100.1538148514106723 2000
1.8595457767864016496 233.83224833003146159 103.18857559522325573 2000
1.4455359828177227755 344.69738047720676377 180.14762850411580075 2000
6.536287504246681479 400.18295773139772109 183.76859583704853662 2000
3.8732681380554794259 651.63725430164538466 240.40770859313647634 2000
7.3255765056161763482 698.64333708673984802 324.03326926492854909 2000
15.838968784021023595 979.90106613857187767 354.39041445481836945 2000
0 1307.6817714142887326 379.95449178486586561 2000
# Layered model 59733: value=0.203037
9
0.85495509082215437324 193.55228536646876591 97.20830597214859381 2000
1.2965668597478823276 240.9175992866797742 101.15535299992477292 2000
2.4356372133042940575 373.25786986217713093 105.26266596468724401 2000
0.81878391818379459011 450.93617340398304805 173.1183300976476005 2000
7.6933937991119014654 544.78002716810840411 187.46234461337320454 2000
1.7606682036953262838 932.34224168012246992 198.99505628600454088 2000
8.5568275725646429919 1082.4203983706943291 276.34246169135525406 2000
19.945994165545858579 1430.1922947536045285 337.19031937049442149 2000
0 1815.9647107120208602 368.78008638724594448 2000
# Layered model 48679: value=0.203875
9
0.75121706236299001791 207.51424762249547484 94.34942407330342462 2000
0.92647185909995555253 276.92856789515303717 99.162192922188779676 2000
2.5584756052309902685 376.99044856079888177 102.16690652992402022 2000
1.2238379861847707986 396.2207502291066703 168.0269456184625767 2000
6.8801653810172167525 523.52289817536689043 176.59800853261032216 2000
2.5198371909694294857 727.01105813224319263 209.1458040768060016 2000
7.420307701108448839 989.70007679995774197 284.71591462306503217 2000
23.294454005719675393 1281.915274398871361 333.85180135692519343 2000
0 1677.0129429624969362 379.95449178486586561 2000
# Layered model 52867: value=0.204495
9
0.71475725878312412753 180.52971109113306625 97.20830597214859381 2000
1.0485106586158612352 226.95527649689896066 99.162192922188779676 2000
2.1878792193583560532 282.49483210984561765 102.16690652992402022 2000
2.0800924437692529523 373.25786986217713093 161.47059208282558984 2000
5.5937567861550006043 400.18295773139772109 181.94910478915696217 2000
1.8275723833184063238 601.77607149200957792 231.02708262015678997 2000
9.2755783229718744565 827.40640006100136361 268.21527077170190978 2000
14.252593631032272725 1029.8858686153439521 357.93431859936657702 2000
0 1797.9848620911097896 368.78008638724594448 2000
# Layered model 55025: value=0.207499
9
0.70768045424071690519 233.83224833003146159 95.29291831403645574 2000
0.93695136760316644065 321.5054701813455722 96.245847497176825414 2000
2.3065153149134580701 450.93617340398304805 102.16690652992402022 2000
0.89432786324265922673 508.12616718353837086 136.34213282106580323 2000
7.9957531944613524644 578.29497648390736231 174.84951339862408304 2000
3.2500279573524668564 719.81292884380513897 262.93037032810690334 2000
5.7500464518268081804 1149.0110642920537884 268.21527077170190978 2000
16.641004465716314087 1231.895381989611451 317.6485337368184787 2000
0 1402.0118564391768814 376.19256612362960368 2000
# Layered model 43806: value=0.217038
9
0.85495509082215437324 161.81306176761978577 98.180389031870078043 2000
1.2752646622174859115 205.45965111138164616 103.18857559522325573 2000
2.0224755971161640922 209.58939009872042902 105.26266596468724401 2000
1.4727506988656395848 315.1705422814876556 187.46234461337320454 2000
6.5925419647368963538 513.20742885537379152 200.98500684886460022 2000
4.1967023867069386256 534.04570842869179614 235.67072698082193938 2000
5.645025229211753981 607.79383220692966461 305.25399737486930007 2000
13.126190252465146813 878.30856640098556909 350.88159847011718284 2000
0 1660.4088544183136946 372.46788725111838403 2000
# Layered model 34193: value=0.217276
9
0.68006700669999997633 384.56795657687092671 95.29291831403645574 2000
0.65443686986723392796 404.18478730871169091 96.245847497176825414 2000
2.1028478197605107169 446.47145881582486027 98.180389031870078043 2000
1.3601483036722559206 469.24599029824008767 124.66304176010818594 2000
5.6222599595150262175 483.46461305026713262 174.84951339862408304 2000
5.1982547292155647511 584.07792624874639387 198.99505628600454088 2000
8.2694963051137460042 960.5931439452720042 287.56307376929566999 2000
25.463430833976900658 979.90106613857187767 343.96784478984136513 2000
0 1927.6831332011258837 383.75403670271452938 2000
# Layered model 49309: value=0.219629
9
0.94440230955509751887 195.48780822013344505 97.20830597214859381 2000
0.45817467661447541794 285.31978043094409259 98.180389031870078043 2000
2.4323674977796234664 351.62579782479866708 101.15535299992477292 2000
1.0105305160508040174 498.1140742903033356 129.72486115436603882 2000
7.251542835404297449 518.33950314392757264 178.36398861793642823 2000
1.3555509145957032047 658.15362684466185783 213.34963473874984174 2000
7.5364937499999982151 951.08232073789292826 260.3270993347592821 2000
15.991678204004148967 1503.1464753616198777 311.38960272210420044 2000
0 1727.828112147203683 368.78008638724594448 2000
# Layered model 57010: value=0.222148
9
0.78953668235010099341 170.067154155220436 98.180389031870078043 2000
1.3619852682199358185 203.4253971399818397 102.16690652992402022 2000
2.2130025974472520289 243.32677527954658103 106.31529262433411986 2000
1.787942948077889227 362.28041112468793017 187.46234461337320454 2000
5.9445503393091199129 544.78002716810840411 197.0248082039648807 2000
5.1549867447647059748 555.73010571418740255 231.02708262015678997 2000
4.1589380760809966375 664.73516311310845595 299.23928769225494761 2000
13.426587920128397968 1061.0924403202573103 343.96784478984136513 2000
0 1347.3058367699129576 372.46788725111838403 2000
# Layered model 58229: value=0.224999
9
0.83810909795329313621 187.85994128557456406 96.245847497176825414 2000
0.4316255505786218416 203.4253971399818397 99.162192922188779676 2000
2.8418449060777923876 224.70819455138510534 101.15535299992477292 2000
